00:01.1	145.5079361	92.3482752	88.3892255
00:01.1	145.4875824	92.34885075	88.38760565
00:01.1	145.4583093	92.34937908	88.38544969
00:01.1	145.4143055	92.34967857	88.3825016
00:01.1	145.3413646	92.34777261	88.37924915
00:01.1	145.259519	92.34569562	88.3755707
00:01.1	145.1821537	92.34475057	88.37140272
00:01.1	145.0902542	92.34382367	88.36630166
00:01.1	144.9812762	92.34304515	88.36001199
00:01.1	144.8603873	92.34214853	88.35306746
00:01.1	144.7418708	92.34135944	88.34621606
00:01.2	144.6402084	92.34090002	88.34023504
00:01.2	144.5670051	92.34177657	88.33511399
00:01.2	144.5138775	92.34328704	88.3307803
00:01.2	144.4688329	92.34503458	88.32678518
00:01.2	144.4366796	92.34765985	88.32298499
00:01.2	144.3974785	92.35059876	88.31852705
00:01.2	144.3493974	92.3536422	88.31347673
00:01.2	144.319557	92.35797462	88.30869833
00:01.2	144.2974777	92.36409972	88.30319526
00:01.2	144.2953487	92.37202062	88.2977448
00:01.2	144.320942	92.38165322	88.29287715
00:01.2	144.371581	92.39359306	88.28800699
00:01.2	144.4392551	92.40803823	88.28236363
00:01.3	144.5313408	92.42297842	88.27787921
00:01.3	144.64424	92.43817215	88.274503
00:01.3	144.7689409	92.45443382	88.27114449
00:01.3	144.9006826	92.47074654	88.26824669
00:01.3	145.0274579	92.48747277	88.26473934
00:01.3	145.1654827	92.50474564	88.26154975
00:01.3	145.3225802	92.52187596	88.25963628
00:01.3	145.4801176	92.53741783	88.25887891
00:01.3	145.6206507	92.55066438	88.25868701
00:01.3	145.7443779	92.56232438	88.25851155
00:01.3	145.8431523	92.57180407	88.25830173
00:01.3	145.9197458	92.57878442	88.25843876
00:01.3	145.8396013	92.57813111	88.25366322
00:01.4	145.6543049	92.57298543	88.24527552
00:01.4	145.3937454	92.56514072	88.23389858
00:01.4	145.0700829	92.55517214	88.21988586
00:01.4	144.7209048	92.54527732	88.20374181
00:01.4	144.3857048	92.53671344	88.18740063
00:01.4	144.149778	92.53382909	88.173429
00:01.4	143.9588135	92.53296213	88.16090505
00:01.4	143.8185499	92.53383039	88.15047711
00:01.4	143.7251724	92.53801722	88.14070679
00:01.4	143.6600193	92.54388144	88.13161955
00:01.4	143.6116169	92.55073816	88.12297034
00:01.4	143.5830132	92.55808555	88.11533162
00:01.4	143.5736008	92.56570465	88.10883404
00:01.5	143.5717985	92.57405038	88.10232172
00:01.5	143.5573952	92.58253766	88.09483466
00:01.5	143.5271207	92.59217797	88.08536561
00:01.5	143.4698773	92.60130249	88.07437066
00:01.5	143.4069196	92.61077502	88.06268765
00:01.5	143.334105	92.62041139	88.05013553
00:01.5	143.2469488	92.62979913	88.0367052
00:01.5	143.1645481	92.63954848	88.02326763
00:01.5	143.0619709	92.64822178	88.00905767
00:01.5	142.9189914	92.65418219	87.99394454
00:01.5	142.7541033	92.65747626	87.97922349
00:01.5	142.5568974	92.6580961	87.96412189
00:01.5	142.3359378	92.65664317	87.94880535
00:01.6	142.0979884	92.65366201	87.93328741
00:01.6	141.8473447	92.64924758	87.91769143
00:01.6	141.5954621	92.64482968	87.90200843
00:01.6	141.3451824	92.64035068	87.88651196
00:01.6	141.0940018	92.63540376	87.87125635
00:01.6	140.841562	92.63062443	87.85575091
00:01.6	140.5862236	92.62530867	87.84041869
00:01.6	140.3209827	92.61946251	87.82468761
00:01.6	140.0454715	92.61390025	87.80796335
00:01.6	139.7665454	92.60912383	87.79045759
00:01.6	139.4866173	92.60511101	87.77235324
00:01.6	139.2178962	92.60218273	87.75423891
00:01.6	138.9574109	92.59978963	87.7363868
00:01.7	138.6897011	92.59800882	87.71751953
00:01.7	138.6156733	92.60670059	87.70465617
00:01.7	138.628386	92.61867522	87.69532755
00:01.7	138.7037304	92.63266261	87.68880447
00:01.7	138.8233841	92.64836017	87.68397789
00:01.7	138.9501869	92.66199963	87.68150598
00:01.7	139.0493665	92.67342399	87.67884982
00:01.7	139.0979751	92.68196311	87.67505612
00:01.7	139.119638	92.6887326	87.67078005
00:01.7	139.1157786	92.69400783	87.66588006
00:01.7	139.0824102	92.69681049	87.66084033
00:01.7	139.0261473	92.69837536	87.65505224
00:01.7	138.9575426	92.69831133	87.64968912
00:01.8	138.8886027	92.69926771	87.6434393
00:01.8	138.7877421	92.6985215	87.63605836
00:01.8	138.6977516	92.69711216	87.63011651
00:01.8	138.6161626	92.69570656	87.62479534
00:01.8	138.539685	92.69303561	87.6208686
00:01.8	138.4719825	92.69003684	87.6178995
00:01.8	138.4107477	92.68699195	87.61546257
00:01.8	138.3523277	92.6834034	87.61370414
00:01.8	138.2980304	92.67941651	87.61262182
00:01.8	138.2452703	92.67511894	87.61191764
00:01.8	138.2130199	92.67173065	87.61214819
00:01.8	138.2029311	92.66980253	87.61298316
00:01.8	138.2091663	92.66947823	87.61378044
00:01.9	138.2329659	92.67010934	87.61518646
00:01.9	138.2666731	92.67111813	87.61706744
00:01.9	138.3072449	92.67216613	87.61947978
00:01.9	138.3808017	92.67371921	87.62414798
00:01.9	138.4479406	92.67443596	87.62901527
00:01.9	138.5099513	92.67466397	87.63387512
00:01.9	138.5721955	92.67482109	87.63880512
00:01.9	138.635643	92.67480158	87.6439862
00:01.9	138.7144576	92.6761005	87.64926923
00:01.9	138.8083245	92.67823347	87.65507068
00:01.9	138.9090707	92.6806831	87.66119808
00:01.9	139.0097517	92.68346282	87.66707308
00:01.9	139.1162011	92.6867581	87.67300102
00:02.0	139.2232763	92.68999989	87.6790556
00:02.0	139.3257484	92.69348375	87.68451725
00:02.0	139.4406253	92.69753952	87.6905369
00:02.0	139.4750119	92.69676252	87.69405497
00:02.0	139.4880469	92.69559261	87.69612353
00:02.0	139.4947053	92.69471067	87.69741204
00:02.0	139.5029726	92.69385586	87.69880892
00:02.0	139.5160226	92.69440499	87.6994236
00:02.0	139.5511879	92.69683717	87.7002731
00:02.0	139.5816135	92.69904005	87.70092427
00:02.0	139.6146047	92.70211237	87.70105213
00:02.0	139.6468442	92.70601319	87.70041825
00:02.0	139.6833358	92.71078227	87.69940339
00:02.0	139.7274152	92.7159313	87.69870993
00:02.0	139.7617394	92.72229618	87.69615449
00:02.1	139.7728498	92.72605971	87.69386764
00:02.1	139.823821	92.73288532	87.69234502
00:02.1	139.8399759	92.73984983	87.68771796
00:02.1	139.8436424	92.74594624	87.68276205
00:02.1	139.8408599	92.75210939	87.67717175
00:02.1	139.8352211	92.75820063	87.6713697
00:02.1	139.815612	92.76333592	87.66517376
00:02.1	139.7953539	92.76929514	87.65815868
00:02.1	139.7657502	92.77491999	87.65055907
00:02.1	139.7215819	92.77974997	87.64234235
00:02.1	139.6691572	92.78419266	87.63373705
00:02.2	139.6122353	92.7885548	87.62478533
00:02.2	139.5596995	92.79314128	87.61603533
00:02.2	139.51695	92.79875201	87.60725622
00:02.2	139.4824657	92.8052375	87.59845588
00:02.2	139.4542521	92.81227608	87.58973928
00:02.2	139.4098434	92.81961577	87.57944998
00:02.2	139.3639471	92.82753809	87.56850857
00:02.2	139.312315	92.83567748	87.55685459
00:02.2	139.2470839	92.84324905	87.54449291
00:02.2	139.1683265	92.85000645	87.53166648
00:02.2	139.0732781	92.8552121	87.51882772
00:02.2	138.9655424	92.85925933	87.50593355
00:02.2	138.8545447	92.86266084	87.49332307
00:02.3	138.7455643	92.8653427	87.48149441
00:02.3	138.6372918	92.86755131	87.47013487
00:02.3	138.5256319	92.86918357	87.45899604
00:02.3	138.417113	92.87056942	87.44831293
00:02.3	138.3089573	92.87168564	87.43790084
00:02.3	138.2128674	92.87365142	87.42777126
00:02.3	138.1311029	92.87578579	87.4187507
00:02.3	138.0570742	92.87792961	87.41042854
00:02.3	137.9925608	92.88048984	87.40260855
00:02.3	137.9411508	92.88338184	87.3956578
00:02.3	137.8867381	92.88556181	87.3890641
00:02.3	137.8385632	92.8880463	87.38273511
00:02.3	137.788843	92.88956799	87.3770905
00:02.4	137.7347273	92.88990765	87.37206603
00:02.4	137.6696854	92.88908343	87.36707973
00:02.4	137.593464	92.88706757	87.36215612
00:02.4	137.5166483	92.88343619	87.35856919
00:02.4	137.4475898	92.88020124	87.35536082
00:02.4	137.357856	92.87452934	87.35246299
00:02.4	137.2887416	92.86821004	87.35197345
00:02.4	137.2263093	92.86191978	87.35208781
00:02.4	137.172475	92.85562392	87.35298703
00:02.4	137.1262582	92.84947768	87.35444579
00:02.4	137.0958255	92.84406812	87.35665753
00:02.4	137.0764969	92.83797341	87.36046973
00:02.4	137.0847927	92.83365608	87.36512258
00:02.4	137.1245548	92.83113874	87.37094356
00:02.5	137.1839782	92.82965021	87.37757152
00:02.5	137.2539826	92.82857864	87.3847723
00:02.5	137.3137952	92.82669716	87.39178907
00:02.5	137.3545099	92.82336818	87.39841097
00:02.5	137.3765721	92.81827054	87.40496261
00:02.5	137.3843438	92.81232783	87.41101512
00:02.5	137.3925455	92.8060231	87.4174288
00:02.5	137.4132177	92.80019187	87.42449772
00:02.5	137.458252	92.79513489	87.43298284
00:02.5	137.5333014	92.79133368	87.44296658
00:02.5	137.6231514	92.78882352	87.45314608
00:02.5	137.7200242	92.78706791	87.46328314
00:02.5	137.819721	92.7856846	87.47334086
00:02.6	137.9193857	92.78443921	87.48326669
00:02.6	138.020234	92.78367427	87.49285768
00:02.6	138.1144539	92.78252419	87.5022006
00:02.6	138.2009804	92.78101801	87.51119292
00:02.6	138.2791759	92.77888359	87.52003631
00:02.6	138.3464967	92.77619726	87.52844485
00:02.6	138.397663	92.77252433	87.53635646
00:02.6	138.4349298	92.76859105	87.54325844
00:02.6	138.4506082	92.76384158	87.54899946
00:02.6	138.4405175	92.75765644	87.55377483
00:02.6	138.4221673	92.75153619	87.55771308
00:02.6	138.4037225	92.74566135	87.56140879
00:02.6	138.392437	92.74021069	87.56531812
00:02.7	138.3962223	92.73660464	87.56887091
00:02.7	138.4128429	92.73380427	87.57282538
00:02.7	138.4477779	92.73191702	87.57756614
00:02.7	138.498174	92.73132842	87.58249828
00:02.7	138.5604491	92.73171991	87.5875807
00:02.7	138.6328307	92.73271659	87.59297288
00:02.7	138.7117935	92.73453077	87.59817873
00:02.7	138.7881274	92.73670089	87.60281391
00:02.7	138.863917	92.73935503	87.60696178
00:02.7	138.935977	92.74236562	87.61046936
00:02.7	139.0062989	92.74601258	87.61326947
00:02.7	139.072351	92.74970596	87.61566617
00:02.7	139.1361773	92.75389265	87.61742647
00:02.8	139.1910852	92.75711637	87.61929637
00:02.8	139.230218	92.75918531	87.62083346
00:02.8	139.2572626	92.76048072	87.62201422
00:02.8	139.2796227	92.76156431	87.62298297
00:02.8	139.3124184	92.76338189	87.62421099
00:02.8	139.3627519	92.76617718	87.62608355
00:02.8	139.4336199	92.77140494	87.62763489
00:02.8	139.5200992	92.7777059	87.62959849
00:02.8	139.6052522	92.78387657	87.63155349
00:02.8	139.6654238	92.78868417	87.63254892
00:02.8	139.6849543	92.79191656	87.63145378
00:02.8	139.6645815	92.79358019	87.62833259
00:02.8	139.6360556	92.79419878	87.62541164
00:02.9	139.6121204	92.7950266	87.62270558
00:02.9	139.5964236	92.79628617	87.62033515
00:02.9	139.5862975	92.79763798	87.61835942
00:02.9	139.5814662	92.79881353	87.61697857
00:02.9	139.5944965	92.80117597	87.61610423
00:02.9	139.6300833	92.80495812	87.61593109
00:02.9	139.689851	92.81060538	87.61622982
00:02.9	139.7712609	92.81763456	87.61719088
00:02.9	139.8767901	92.82571729	87.61928925
00:02.9	139.9908603	92.83406077	87.62190356
00:02.9	140.1162989	92.84272576	87.62518455
00:02.9	140.250082	92.85177648	87.62878467
00:02.9	140.3697318	92.85917633	87.63255138
00:03.0	140.4835424	92.86603348	87.63628899
00:03.0	140.5805488	92.87149733	87.63978377
00:03.0	140.6570126	92.8743114	87.6438001
00:03.0	140.7226913	92.87693145	87.64708098
00:03.0	140.7775518	92.87940198	87.64958789
00:03.0	140.8239488	92.88099877	87.65211427
00:03.0	140.8665492	92.88241441	87.65447222
00:03.0	140.9042448	92.88384308	87.65640619
00:03.0	140.9386081	92.88490632	87.65836141
00:03.0	140.9794125	92.88620238	87.66065278
00:03.0	141.0229244	92.88708443	87.66350092
00:03.0	141.0751036	92.88759888	87.66734982
00:03.0	141.1322417	92.88746638	87.67212613
00:03.1	141.1883944	92.88673288	87.67729784
00:03.1	141.2397575	92.88555683	87.68242725
00:03.1	141.2843161	92.88408664	87.68722579
00:03.1	141.3387926	92.88336171	87.69220535
00:03.1	141.400754	92.88323033	87.69730486
00:03.1	141.4708947	92.88341721	87.70280246
00:03.1	141.5354805	92.88308833	87.70824651
00:03.1	141.592149	92.88222232	87.71345672
00:03.1	141.632659	92.87956543	87.71877217
00:03.1	141.6647079	92.87591869	87.72415965
00:03.1	141.6930509	92.87197407	87.72948772
00:03.1	141.73923	92.86849392	87.73590076
00:03.1	141.8101578	92.86577217	87.74374544
00:03.2	141.9022253	92.86351991	87.75295686
00:03.2	141.9933407	92.86133087	87.76203323
00:03.2	142.0679399	92.85791787	87.77077175
00:03.2	142.126924	92.85332959	87.77920322
00:03.2	142.174129	92.84812565	87.78719143
00:03.2	142.2133356	92.84299391	87.79446973
00:03.2	142.2344582	92.83695997	87.80102678
00:03.2	142.2360004	92.82957554	87.80709436
00:03.2	142.217195	92.82081664	87.81262088
00:03.2	142.1837661	92.81102108	87.81777475
00:03.2	142.1342551	92.80042833	87.82223718
00:03.2	142.0836374	92.7893654	87.82694918
00:03.2	142.0425269	92.77867175	87.83205919
00:03.3	141.99909	92.76857907	87.836561
00:03.3	141.9783254	92.75993975	87.84172331
00:03.3	141.9623466	92.75110644	87.84743742
00:03.3	141.9613211	92.74344253	87.85340382
00:03.3	141.9697369	92.73693946	87.8592046
00:03.3	141.9813385	92.73026512	87.86539728
00:03.3	142.0058455	92.72345345	87.87264762
00:03.3	142.0353832	92.71689957	87.88005814
00:03.3	142.0761786	92.71052786	87.88812793
00:03.3	142.1225508	92.70423284	87.89653102
00:03.3	142.168405	92.698145	87.90472646
00:03.3	142.2081319	92.69202517	87.91246843
00:03.3	142.2427637	92.68608947	87.91968254
00:03.4	142.2669733	92.68035149	87.92593386
00:03.4	142.278392	92.67419663	87.93154288
00:03.4	142.2911653	92.6679538	87.93730677
00:03.4	142.2911446	92.66158424	87.94226511
00:03.4	142.2868799	92.65489818	87.94717909
00:03.4	142.241853	92.64659757	87.95038613
00:03.4	142.1658946	92.63700041	87.95233826
00:03.4	142.0914003	92.62682394	87.95479389
00:03.4	142.0212393	92.61643041	87.95774936
00:03.4	141.9744737	92.60654345	87.96195399
00:03.4	141.9522616	92.59758312	87.96719723
00:03.4	141.9426616	92.58935358	87.97275825
00:03.4	141.9500447	92.5823529	87.9785806
00:03.5	141.9554752	92.57601908	87.98374275
00:03.5	141.962526	92.57018463	87.98861789
00:03.5	141.9717928	92.56491857	87.9932075
00:03.5	141.9978883	92.56007368	87.99864824
00:03.5	142.0478043	92.55716455	88.00435288
00:03.5	142.1282754	92.55631626	88.01068739
00:03.5	142.2332567	92.55653258	88.01793879
00:03.5	142.3594617	92.55711521	88.02638205
00:03.5	142.5156792	92.55824064	88.03646885
00:03.5	142.6891362	92.56064889	88.04683185
00:03.5	142.8793069	92.56360217	88.05794111
00:03.5	143.0767109	92.56668784	88.06941267
00:03.5	143.2710962	92.56945289	88.08086114
00:03.6	143.4461257	92.57140444	88.09150221
00:03.6	143.5933487	92.57176432	88.10133437
00:03.6	143.7342971	92.57013077	88.11218508
00:03.6	143.8367235	92.56780934	88.12096818
00:03.6	143.9318078	92.56605303	88.12883185
00:03.6	144.0260318	92.56388184	88.13690277
00:03.6	144.1226307	92.56218683	88.1447759
00:03.6	144.2313565	92.56118003	88.15294722
00:03.6	144.3126602	92.55999728	88.15937229
00:03.6	144.4014997	92.55920626	88.16598083
00:03.6	144.4811339	92.55915117	88.1714368
00:03.6	144.5568298	92.55955891	88.17629948
00:03.6	144.6432813	92.56039446	88.18158595
00:03.7	144.7323614	92.56146814	88.18690493
00:03.7	144.8291479	92.56307871	88.19238703
00:03.7	144.9332932	92.56444509	88.19853051
00:03.7	145.0502187	92.56652828	88.20502109
00:03.7	145.1608483	92.56895162	88.21081168
00:03.7	145.2894776	92.57118122	88.2179314
00:03.7	145.4241686	92.57418805	88.22490883
00:03.7	145.5951458	92.5782238	88.23360759
00:03.7	145.7804826	92.58233981	88.24321924
00:03.7	145.9163563	92.58556398	88.25010336
00:03.7	146.0300884	92.58945553	88.25498319
00:03.7	146.0908411	92.59271377	88.25669279
00:03.7	146.1112989	92.59524313	88.25617135
00:03.8	146.1081776	92.59725006	88.25441464
00:03.8	146.0755201	92.59770841	88.25178866
00:03.8	146.0396325	92.59788691	88.24914429
00:03.8	145.9842659	92.59724804	88.24575333
00:03.8	145.925785	92.59631413	88.24237179
00:03.8	145.8425756	92.59524818	88.23735658
00:03.8	145.7396638	92.59254759	88.23220648
00:03.8	145.6071501	92.58864525	88.22585327
00:03.8	145.4476031	92.58464169	88.21762778
00:03.8	145.2524812	92.57998067	88.20737992
00:03.8	145.0144422	92.57465304	88.19462257
00:03.8	144.7598505	92.56847067	88.18130315
00:03.8	144.4926442	92.56193208	88.16740156
00:03.9	144.2245814	92.55580846	88.15315355
00:03.9	143.9650465	92.55058751	88.13884486
00:03.9	143.727462	92.54679322	88.12502081
00:03.9	143.4992634	92.54415846	88.11096242
00:03.9	143.3024607	92.5436142	88.09770537
00:03.9	143.144613	92.54347272	88.08680303
00:03.9	142.9914138	92.54295599	88.07648528
00:03.9	142.8146789	92.54199032	88.06484162
00:03.9	142.6156495	92.53948087	88.05283457
00:03.9	142.3823929	92.53525348	88.03978583
00:03.9	142.1649132	92.53117261	88.02766689
00:03.9	141.9260296	92.52647536	88.01453702
00:03.9	141.6709314	92.52007647	88.00154951
00:04.0	141.4025683	92.51235666	87.9886751
00:04.0	141.1020605	92.50333778	87.9745449
00:04.0	140.7938202	92.4934138	87.9606151
00:04.0	140.4894146	92.48327797	87.94711032
00:04.0	140.1842891	92.47385021	87.93296811
00:04.0	139.8779264	92.4647962	87.91838031
00:04.0	139.5806427	92.45657253	87.90367739
00:04.0	139.2828291	92.44938169	87.88815763
00:04.0	138.9897041	92.44185226	87.87326336
00:04.0	138.7032151	92.43480016	87.85853401
00:04.0	138.4332834	92.42807389	87.84489186
00:04.0	138.2153162	92.4226202	87.83387716
00:04.0	138.0131871	92.41641938	87.82452244
00:04.0	137.8329292	92.40996822	87.81689495
00:04.1	137.673256	92.40343943	87.81082981
00:04.1	137.5187121	92.39675117	87.80527575
00:04.1	137.3800949	92.39057873	87.80048752
00:04.1	137.2437075	92.38426549	87.79598757
00:04.1	137.1244818	92.37879672	87.79198908
00:04.1	136.9997429	92.37308531	87.78780837
00:04.1	136.8775846	92.36692117	87.78421967
00:04.1	136.7653891	92.36166684	87.78056826
00:04.1	136.6499668	92.35573453	87.77731078
00:04.1	136.5318746	92.34845646	87.77511248
00:04.1	136.4151774	92.34048807	87.7737438
00:04.1	136.3097282	92.33238903	87.77342664
00:04.2	136.2075495	92.324257	87.77342818
00:04.2	136.1061143	92.31626335	87.77336772
00:04.2	135.9947828	92.30764073	87.77316099
00:04.2	135.8740735	92.29880519	87.77239149
00:04.2	135.7504334	92.28975191	87.77155388
00:04.2	135.6521165	92.28085574	87.7725312
00:04.2	135.5486794	92.27317539	87.77179335
00:04.2	135.4369612	92.26587945	87.77003528
00:04.2	135.3285095	92.25929416	87.76785187
00:04.2	135.231413	92.25290408	87.76639646
00:04.2	135.1412711	92.2472523	87.7648436
00:04.2	135.0602101	92.24231728	87.76335927
00:04.2	134.9538374	92.23638791	87.76090107
00:04.3	134.8349317	92.23006006	87.75786451
00:04.3	134.7195431	92.22478147	87.75399865
00:04.3	134.603239	92.22020888	87.74929874
00:04.3	134.4951042	92.21594573	87.74493387
00:04.3	134.3769602	92.21170451	87.73970388
00:04.3	134.2366279	92.20693201	87.7331654
00:04.3	134.072839	92.20140731	87.72533167
00:04.3	133.8923818	92.19482101	87.71721469
00:04.3	133.6960204	92.18743949	87.70847869
00:04.3	133.4957409	92.18010318	87.69919934
00:04.3	133.2808703	92.17262035	87.68879537
00:04.3	133.0385356	92.16405574	87.67720568
00:04.3	132.7857628	92.1565676	87.66341066
00:04.4	132.5122207	92.14888751	87.64797369
00:04.4	132.234538	92.14156981	87.63175927
00:04.4	131.9588637	92.13517196	87.6144928
00:04.4	131.6689956	92.12838369	87.59640766
00:04.4	131.3829011	92.12177897	87.57841073
00:04.4	131.1015577	92.11608332	87.55969884
00:04.4	130.8182042	92.11062808	87.54046837
00:04.4	130.5343765	92.10434253	87.52228133
00:04.4	130.249651	92.09819	87.50377179
00:04.4	129.9803185	92.09281094	87.48576937
00:04.4	129.6970732	92.0864058	87.46768612
00:04.4	129.4277754	92.08091681	87.44976242
00:04.4	129.1797049	92.07773798	87.43086191
00:04.5	128.9504461	92.07646982	87.41118315
00:04.5	128.7405012	92.07729322	87.39060392
00:04.5	128.5456286	92.07972896	87.36945574
00:04.5	128.3537836	92.0825696	87.34803588
00:04.5	128.1953978	92.08508785	87.33063245
00:04.5	128.0805428	92.09068495	87.31365011
00:04.5	127.9686936	92.09640383	87.29686588
